1,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.603274657189,0.396725342811
6,0.352280514862,0.295732346931,0.195167143951,0.377790266557,0.360188068542,0.266531423939,0.413640032776,0.244186664679,0.465945509009,0.281009469948
11,0.196583844697,0.357425282796,0.318752433426,0.238808251663,0.232228090683,0.17745989746,0.299929872438,0.333035651506,0.252222529859,0.349214684952
16,0.368609943936,0.208772083157,0.270539669966,0.311336557045,0.240541507897,0.355341414484,0.264968903157,0.243543327332,0.269130270809,0.189918026259
21,0.264537616784,0.662770399579,0.191971743675,0.356035949531,0.305408076822,0.31504279469,0.24443072791,0.247988478643,0.14347406006,0.110554783997
26,0.151738943245,0.118192313739,0.176955027702,0.187323046582,0.282366516773,0.213395843537,0.159099000842,0.317948603721,0.157741913531,0.172396306246
31,0.258320169242,0.291532764379,0.300906420828,0.300104477034,0.231012185111,0.148324248351,0.135498385867,0.153461580023,0.370271926794,0.412549192144
36,0.212559033089,0.280946054811,0.266198910866,0.194119913946,0.224122936234,0.27199798094,0.204594769843,0.224733078551,0.170110061586,0.287385044378
41,0.313489190472,0.135804670708,0.161902921552,0.121620749343,0.230702809408,0.225533107535,0.286931652035,0.275677923676,0.316435607873,0.174066711898
46,0.18390718245,0.187721029367,0.326254293251,0.17122495425,0.0711093166433,0.226141611195,0.195710737229,0.314564152208,0.173428497296,0.296733258012
51,0.224379186188,0.218299249682,0.192461363276,0.319094408718,0.296073702414,0.33639432095,0.20468348383,0.226031699058,0.256076413903,0.23322442134
56,0.311816537768,0.186924818368,0.160236335701,0.254652939901,0.185770848643,0.28033360037,0.279287937382,0.16621980067,0.228547476038,0.118764550688
61,0.310010474685,0.23735042157,0.197683786741,0.311451148962,0.290774873873,0.268035585363,0.265812514252,0.259292901347,0.251064513247,0.304723220827
66,0.232699915261,0.180076734879,0.235941358433,0.184746956294,0.237051988298,0.261149780086,0.223309731808,0.304844239723,0.251072513772,0.192185915292
71,0.229546725986,0.180564923971,0.196512054791,0.177344835183,0.292189330536,0.28804975158,0.210836607975,0.185875332015,0.200031705365,0.237562391748
76,0.197130755466,0.188719030541,0.302170113147,0.29789043265,0.286486732484,0.429905074336,0.279002276387,0.224033782793,0.265331389424,0.257967066172
81,0.257983061954,0.225079252359,0.195192994172,0.152346580709,0.257463157114,0.219916622978,0.146883297115,0.0915550041288,0.25677386273,0.21761883396
86,0.245039026014,0.289989286921,0.280155684795,0.320818919457,0.267692062802,0.2022848228,0.391693056212,0.212665773854,0.257923731968,0.14304324365
91,0.172989835646,0.318269755676,0.213724953083,0.346436474628,0.188605471005,0.176192970468,0.306628608827,0.249341526503,0.219276861676,0.209592918942
96,0.177718331226,0.326032983043,0.217894387363,0.261271711868,0.291145628764,0.267781211773,0.317120726592,0.316980307708,0.378053507568,0.235983263255
